filename,filepath,label,category
CRW_4853tamp1.jpg,./data\MICC-F220\CRW_4853tamp1.jpg,1,forged
CRW_4853tamp131.jpg,./data\MICC-F220\CRW_4853tamp131.jpg,1,forged
CRW_4853tamp132.jpg,./data\MICC-F220\CRW_4853tamp132.jpg,1,forged
CRW_4853tamp133.jpg,./data\MICC-F220\CRW_4853tamp133.jpg,1,forged
CRW_4853tamp134.jpg,./data\MICC-F220\CRW_4853tamp134.jpg,1,forged
CRW_4853tamp176.jpg,./data\MICC-F220\CRW_4853tamp176.jpg,1,forged
CRW_4853tamp237.jpg,./data\MICC-F220\CRW_4853tamp237.jpg,1,forged
CRW_4853tamp25.jpg,./data\MICC-F220\CRW_4853tamp25.jpg,1,forged
CRW_4853tamp27.jpg,./data\MICC-F220\CRW_4853tamp27.jpg,1,forged
CRW_4853tamp37.jpg,./data\MICC-F220\CRW_4853tamp37.jpg,1,forged
CRW_4901_JFRtamp1.jpg,./data\MICC-F220\CRW_4901_JFRtamp1.jpg,1,forged
CRW_4901_JFRtamp131.jpg,./data\MICC-F220\CRW_4901_JFRtamp131.jpg,1,forged
CRW_4901_JFRtamp132.jpg,./data\MICC-F220\CRW_4901_JFRtamp132.jpg,1,forged
CRW_4901_JFRtamp133.jpg,./data\MICC-F220\CRW_4901_JFRtamp133.jpg,1,forged
CRW_4901_JFRtamp134.jpg,./data\MICC-F220\CRW_4901_JFRtamp134.jpg,1,forged
CRW_4901_JFRtamp176.jpg,./data\MICC-F220\CRW_4901_JFRtamp176.jpg,1,forged
CRW_4901_JFRtamp237.jpg,./data\MICC-F220\CRW_4901_JFRtamp237.jpg,1,forged
CRW_4901_JFRtamp25.jpg,./data\MICC-F220\CRW_4901_JFRtamp25.jpg,1,forged
CRW_4901_JFRtamp27.jpg,./data\MICC-F220\CRW_4901_JFRtamp27.jpg,1,forged
CRW_4901_JFRtamp37.jpg,./data\MICC-F220\CRW_4901_JFRtamp37.jpg,1,forged
DSC_0535tamp1.jpg,./data\MICC-F220\DSC_0535tamp1.jpg,1,forged
DSC_0535tamp131.jpg,./data\MICC-F220\DSC_0535tamp131.jpg,1,forged
DSC_0535tamp132.jpg,./data\MICC-F220\DSC_0535tamp132.jpg,1,forged
